ProductKey,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
1332,Contoso Teléfono inalámbrico con cable de 2 líneas M202 Negro,Contoso Teléfono inalámbrico con cable de 2 líneas M202 Negro,29,"Contoso, Ltd",Contoso,2,Normal,2,Product0501017,2,Negro,"2,2",kilogramos,1,centímetros,1,Alto,"13,33","28,99",2005-06-16,Off
1333,Contoso Teléfono inalámbrico con cable de 4 líneas M203 Negro,Contoso Teléfono inalámbrico con cable de 4 líneas M203 Negro,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501018,2,Negro,"2,4",kilogramos,1,centímetros,1,Alto,"15,17","32,99",2009-04-11,Off
1334,Contoso Sistema telefónico inalámbrico ampliable de 3 auriculares M204 Negro,Contoso Sistema telefónico inalámbrico ampliable de 3 auriculares M204 Negro,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501019,2,Negro,2,kilogramos,1,centímetros,1,Alto,"16,55","35,99",2006-07-03,Off
1335,Contoso Sistema telefónico inalámbrico ampliable de 2 auriculares M205 Negro,Contoso Sistema telefónico inalámbrico ampliable de 2 auriculares M205 Negro,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501020,2,Negro,"2,4",kilogramos,1,centímetros,1,Alto,"18,48","40,19",2008-09-30,Off
1336,Contoso Sistema telefónico inalámbrico ampliable de 4 auriculares M206 Negro,Contoso Sistema telefónico inalámbrico ampliable de 4 auriculares M206 Negro,29,"Contoso, Ltd",Contoso,2,Normal,2,Product0501021,2,Negro,"2,7",kilogramos,1,centímetros,1,Alto,"20,15","43,81",2005-04-16,Off
1337,Contoso Sistema telefónico inalámbrico ampliable de 1 auricular M207 Negro,Contoso Sistema telefónico inalámbrico ampliable de 1 auricular M207 Negro,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501022,2,Negro,2,kilogramos,1,centímetros,1,Alto,"21,82","47,44",2008-02-05,Off
1338,Contoso Teléfono inalámbrico digital con auricular ampliable M900 Negro,Contoso Teléfono inalámbrico digital con auricular ampliable M900 Negro,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501023,2,Negro,5,kilogramos,1,centímetros,1,Alto,"15,17","32,99",2009-01-03,Off
1339,Contoso Manos libres de 2 líneas M109 Negro,Contoso Manos libres de 2 líneas M109 Negro,29,"Contoso, Ltd",Contoso,2,Normal,2,Product0501024,2,Negro,"2,7",kilogramos,1,centímetros,1,Alto,"16,55","35,99",2005-07-30,Off
1340,Contoso Teléfono de una línea con memoria de marcado E88 Negro,Contoso Teléfono de una línea con memoria de marcado E88 Negro,29,"Contoso, Ltd",Contoso,1,Economía,1,Product0501025,2,Negro,"1,5",kilogramos,1,centímetros,1,Alto,"7,23","14,19",2006-05-16,Off
1341,Contoso Teléfono de 2 líneas con memoria de marcado E90 Negro,Contoso Teléfono de 2 líneas con memoria de marcado E90 Negro,29,"Contoso, Ltd",Contoso,1,Economía,2,Product0501026,2,Negro,8,kilogramos,1,centímetros,1,Alto,"8,16","16,00",2008-11-02,Off
1342,Contoso Teléfono de trabajo integrado con tarjeta L10 Negro,Contoso Teléfono de trabajo integrado con tarjeta L10 Negro,29,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0501027,2,Negro,"2,9",kilogramos,1,centímetros,1,Alto,"13,92","42,00",2005-05-05,Off
1343,Contoso Teléfono de trabajo integrado L08 Negro,Contoso Teléfono de trabajo integrado L08 Negro,29,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0501028,2,Negro,"5,5",kilogramos,1,centímetros,1,Alto,"10,27","31,00",2007-03-31,Off
1344,Contoso Teléfono de MSN E200 Negro,Contoso Teléfono de MSN E200 Negro,29,"Contoso, Ltd",Contoso,1,Economía,2,Product0501029,2,Negro,6,kilogramos,1,centímetros,1,Alto,"8,16","16,00",2006-08-08,Off
1345,Contoso Sistema telefónico inalámbrico ampliable de 4 líneas M900 Negro,Contoso Sistema telefónico inalámbrico ampliable de 4 líneas M900 Negro,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501030,2,Negro,"1,5",kilogramos,1,centímetros,1,Alto,"10,12","22,00",2006-09-19,Off
1346,Contoso Serie de estilos de vida - teléfono inalámbrico de botón grande M800 Negro,Contoso Serie de estilos de vida - teléfono inalámbrico de botón grande M800 Negro,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501031,2,Negro,"1,6",kilogramos,1,centímetros,1,Alto,"10,58","23,00",2006-02-28,Off
1347,Contoso Teléfono de dormitorio con AM/FM estéreo e identificador de llamada en espera M600 Negro,Contoso Teléfono de dormitorio con AM/FM estéreo e identificador de llamada en espera M600 Negro,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501032,2,Negro,"1,7",kilogramos,1,centímetros,1,Alto,"9,66","21,00",2006-07-13,Off
1348,Contoso Auricular accesorio impermeable y base de cargador M609 Negro,Contoso Auricular accesorio impermeable y base de cargador M609 Negro,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501033,2,Negro,"2,2",kilogramos,1,centímetros,1,Alto,"10,57","22,99",2006-11-18,Off
1349,Contoso Teléfonos de una línea E10 Blanco,Contoso Teléfonos de una línea E10 Blanco,29,"Contoso, Ltd",Contoso,1,Economía,4,Product0501034,8,Blanco,"2,7",kilogramos,1,centímetros,1,Alto,"5,09","9,99",2005-04-16,Off
1350,Contoso Sistema telefónico inalámbrico de dos auriculares E200 Blanco,Contoso Sistema telefónico inalámbrico de dos auriculares E200 Blanco,29,"Contoso, Ltd",Contoso,1,Economía,1,Product0501035,8,Blanco,"1,5",kilogramos,1,centímetros,1,Alto,"6,62","12,99",2006-02-05,Off
1351,Contoso Sistema telefónico inalámbrico de 3 auriculares E30 Blanco,Contoso Sistema telefónico inalámbrico de 3 auriculares E30 Blanco,29,"Contoso, Ltd",Contoso,1,Economía,4,Product0501036,8,Blanco,8,kilogramos,1,centímetros,1,Alto,"8,66","16,99",2005-01-03,Off
1352,Contoso Teléfonos multilínea M30 Blanco,Contoso Teléfonos multilínea M30 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501037,8,Blanco,"2,9",kilogramos,1,centímetros,1,Alto,"10,57","22,99",2006-07-13,Off
1353,Contoso Sistema de claves KSU M380 Blanco,Contoso Sistema de claves KSU M380 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501038,8,Blanco,"2,2",kilogramos,1,centímetros,1,Alto,"12,41","26,99",2004-04-16,Off
1354,Contoso Sistema híbrido M60 Blanco,Contoso Sistema híbrido M60 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501039,8,Blanco,"2,4",kilogramos,1,centímetros,1,Alto,"13,33","28,99",2006-03-02,Off
1355,Contoso Central de conmutación M88 Blanco,Contoso Central de conmutación M88 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501040,8,Blanco,2,kilogramos,1,centímetros,1,Alto,"15,17","32,99",2007-11-13,Off
1356,Contoso Sistema telefónico inalámbrico de 4 auriculares M86 Blanco,Contoso Sistema telefónico inalámbrico de 4 auriculares M86 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501041,8,Blanco,"2,4",kilogramos,1,centímetros,1,Alto,"16,55","35,99",2006-12-31,Off
1357,Contoso Central de conmutación automática M65 Blanco,Contoso Central de conmutación automática M65 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,5,Product0501042,8,Blanco,"2,7",kilogramos,1,centímetros,1,Alto,"17,93","38,99",2005-06-16,Off
1358,Contoso Central de conmutación automática M90 Blanco,Contoso Central de conmutación automática M90 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,5,Product0501043,8,Blanco,2,kilogramos,1,centímetros,1,Alto,"18,39","39,99",2006-09-03,Off
1359,Contoso Sistema telefónico Centrex L10 Blanco,Contoso Sistema telefónico Centrex L10 Blanco,29,"Contoso, Ltd",Contoso,3,Deluxe,5,Product0501044,8,Blanco,5,kilogramos,1,centímetros,1,Alto,"14,24","42,99",2007-02-28,Off
1360,Contoso Delante de Centrex L15 Blanco,Contoso Delante de Centrex L15 Blanco,29,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0501045,8,Blanco,"5,5",kilogramos,1,centímetros,1,Alto,"15,57","46,99",2006-07-13,Off
1361,Contoso Behind Centrex X15 Blanco,Contoso Behind Centrex X15 Blanco,29,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0501046,8,Blanco,6,kilogramos,1,centímetros,1,Alto,"16,56","49,99",2004-09-16,Off
1362,Contoso Teléfono con memoria para 13 números (210) M301 Blanco,Contoso Teléfono con memoria para 13 números (210) M301 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501047,8,Blanco,"1,5",kilogramos,1,centímetros,1,Alto,"7,81","16,99",2006-08-02,Off
1363,Contoso Sistema telefónico inalámbrico ampliable M008 Blanco,Contoso Sistema telefónico inalámbrico ampliable M008 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,4,Product0501048,8,Blanco,"1,6",kilogramos,1,centímetros,1,Alto,"10,57","22,99",2005-11-13,Off
1364,Contoso Auricular accesorio de sistema telefónico con cargador M308 Blanco,Contoso Auricular accesorio de sistema telefónico con cargador M308 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,4,Product0501049,8,Blanco,"1,7",kilogramos,1,centímetros,1,Alto,"12,41","26,99",2007-11-15,Off
1365,Contoso Teléfono inalámbrico con cable de 2 líneas M202 Blanco,Contoso Teléfono inalámbrico con cable de 2 líneas M202 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501050,8,Blanco,"2,2",kilogramos,1,centímetros,1,Alto,"13,33","28,99",2005-06-16,Off
1366,Contoso Teléfono inalámbrico con cable de 4 líneas M203 Blanco,Contoso Teléfono inalámbrico con cable de 4 líneas M203 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501051,8,Blanco,"1,9",kilogramos,1,centímetros,1,Alto,"15,17","32,99",2009-04-11,Off
1367,Contoso Sistema telefónico inalámbrico ampliable de 3 auriculares M204 Blanco,Contoso Sistema telefónico inalámbrico ampliable de 3 auriculares M204 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,5,Product0501052,8,Blanco,5,kilogramos,1,centímetros,1,Alto,"16,55","35,99",2006-07-03,Off
1368,Contoso Sistema telefónico inalámbrico ampliable de 2 auriculares M205 Blanco,Contoso Sistema telefónico inalámbrico ampliable de 2 auriculares M205 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,5,Product0501053,8,Blanco,"2,7",kilogramos,1,centímetros,1,Alto,"18,48","40,19",2008-09-30,Off
1369,Contoso Sistema telefónico inalámbrico ampliable de 4 auriculares M206 Blanco,Contoso Sistema telefónico inalámbrico ampliable de 4 auriculares M206 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501054,8,Blanco,"1,5",kilogramos,1,centímetros,1,Alto,"20,15","43,81",2005-04-16,Off
1370,Contoso Sistema telefónico inalámbrico ampliable de 1 auricular M207 Blanco,Contoso Sistema telefónico inalámbrico ampliable de 1 auricular M207 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501055,8,Blanco,8,kilogramos,1,centímetros,1,Alto,"21,82","47,44",2008-02-05,Off
1371,Contoso Teléfono inalámbrico digital con auricular ampliable M900 Blanco,Contoso Teléfono inalámbrico digital con auricular ampliable M900 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501056,8,Blanco,"2,9",kilogramos,1,centímetros,1,Alto,"15,17","32,99",2009-01-03,Off
1372,Contoso Manos libres de 2 líneas M109 Blanco,Contoso Manos libres de 2 líneas M109 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501057,8,Blanco,"5,5",kilogramos,1,centímetros,1,Alto,"16,55","35,99",2005-07-30,Off
1373,Contoso Teléfono de una línea con memoria de marcado E88 Blanco,Contoso Teléfono de una línea con memoria de marcado E88 Blanco,29,"Contoso, Ltd",Contoso,1,Economía,4,Product0501058,8,Blanco,6,kilogramos,1,centímetros,1,Alto,"7,23","14,19",2006-05-16,Off
1374,Contoso Teléfono de 2 líneas con memoria de marcado E90 Blanco,Contoso Teléfono de 2 líneas con memoria de marcado E90 Blanco,29,"Contoso, Ltd",Contoso,1,Economía,1,Product0501059,8,Blanco,"1,5",kilogramos,1,centímetros,1,Alto,"8,16","16,00",2008-11-02,Off
1375,Contoso Teléfono de trabajo integrado con tarjeta L10 Blanco,Contoso Teléfono de trabajo integrado con tarjeta L10 Blanco,29,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0501060,8,Blanco,"1,6",kilogramos,1,centímetros,1,Alto,"13,92","42,00",2005-05-05,Off
1376,Contoso Teléfono de trabajo integrado L08 Blanco,Contoso Teléfono de trabajo integrado L08 Blanco,29,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0501061,8,Blanco,"1,7",kilogramos,1,centímetros,1,Alto,"10,27","31,00",2007-03-31,Off
1377,Contoso Teléfono de MSN E200 Blanco,Contoso Teléfono de MSN E200 Blanco,29,"Contoso, Ltd",Contoso,1,Economía,3,Product0501062,8,Blanco,"2,2",kilogramos,1,centímetros,1,Alto,"8,16","16,00",2006-08-08,Off
1378,Contoso Sistema telefónico inalámbrico ampliable de 4 líneas M900 Blanco,Contoso Sistema telefónico inalámbrico ampliable de 4 líneas M900 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,2,Product0501063,8,Blanco,"2,7",kilogramos,1,centímetros,1,Alto,"10,12","22,00",2006-09-19,Off
1379,Contoso Serie de estilos de vida - teléfono inalámbrico de botón grande M800 Blanco,Contoso Serie de estilos de vida - teléfono inalámbrico de botón grande M800 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,4,Product0501064,8,Blanco,"1,5",kilogramos,1,centímetros,1,Alto,"10,58","23,00",2006-02-28,Off
1380,Contoso Teléfono de dormitorio con AM/FM estéreo e identificador de llamada en espera M600 Blanco,Contoso Teléfono de dormitorio con AM/FM estéreo e identificador de llamada en espera M600 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501065,8,Blanco,8,kilogramos,1,centímetros,1,Alto,"9,66","21,00",2006-07-13,Off
1381,Contoso Auricular accesorio impermeable y base de cargador M609 Blanco,Contoso Auricular accesorio impermeable y base de cargador M609 Blanco,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501066,8,Blanco,"2,9",kilogramos,1,centímetros,1,Alto,"10,57","22,99",2006-11-18,Off
1382,Contoso Teléfonos de una línea E10 Gris,Contoso Teléfonos de una línea E10 Gris,29,"Contoso, Ltd",Contoso,1,Economía,3,Product0501067,11,Gris,"2,2",kilogramos,1,centímetros,1,Alto,"5,09","9,99",2005-04-16,Off
1383,Contoso Sistema telefónico inalámbrico de dos auriculares E200 Gris,Contoso Sistema telefónico inalámbrico de dos auriculares E200 Gris,29,"Contoso, Ltd",Contoso,1,Economía,3,Product0501068,11,Gris,"2,4",kilogramos,1,centímetros,1,Alto,"6,62","12,99",2006-02-05,Off
1384,Contoso Sistema telefónico inalámbrico de 3 auriculares E30 Gris,Contoso Sistema telefónico inalámbrico de 3 auriculares E30 Gris,29,"Contoso, Ltd",Contoso,1,Economía,1,Product0501069,11,Gris,2,kilogramos,1,centímetros,1,Alto,"8,66","16,99",2005-01-03,Off
1385,Contoso Teléfonos multilínea E30 Gris,Contoso Teléfonos multilínea E30 Gris,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501070,11,Gris,"2,4",kilogramos,1,centímetros,1,Alto,"10,57","22,99",2006-07-13,Off
1386,Contoso Sistema de claves KSU M38 Gris,Contoso Sistema de claves KSU M38 Gris,29,"Contoso, Ltd",Contoso,2,Normal,2,Product0501071,11,Gris,"2,7",kilogramos,1,centímetros,1,Alto,"12,41","26,99",2004-04-16,Off
1387,Contoso Sistema híbrido M60 Gris,Contoso Sistema híbrido M60 Gris,29,"Contoso, Ltd",Contoso,2,Normal,2,Product0501072,11,Gris,2,kilogramos,1,centímetros,1,Alto,"13,33","28,99",2006-03-02,Off
1388,Contoso Central de conmutación M88 Gris,Contoso Central de conmutación M88 Gris,29,"Contoso, Ltd",Contoso,2,Normal,2,Product0501073,11,Gris,5,kilogramos,1,centímetros,1,Alto,"15,17","32,99",2007-11-13,Off
1389,Contoso Sistema telefónico inalámbrico de 4 auriculares M86 Gris,Contoso Sistema telefónico inalámbrico de 4 auriculares M86 Gris,29,"Contoso, Ltd",Contoso,2,Normal,2,Product0501074,11,Gris,"5,5",kilogramos,1,centímetros,1,Alto,"16,55","35,99",2006-12-31,Off
1390,Contoso Central de conmutación automática M65 Gris,Contoso Central de conmutación automática M65 Gris,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501075,11,Gris,6,kilogramos,1,centímetros,1,Alto,"17,93","38,99",2005-06-16,Off
1391,Contoso Central de conmutación automática M90 Gris,Contoso Central de conmutación automática M90 Gris,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501076,11,Gris,"1,5",kilogramos,1,centímetros,1,Alto,"18,39","39,99",2006-09-03,Off
1392,Contoso Sistema telefónico Centrex L10 Gris,Contoso Sistema telefónico Centrex L10 Gris,29,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0501077,11,Gris,"1,6",kilogramos,1,centímetros,1,Alto,"14,24","42,99",2007-02-28,Off
1393,Contoso Delante de Centrex L15 Gris,Contoso Delante de Centrex L15 Gris,29,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0501078,11,Gris,"1,7",kilogramos,1,centímetros,1,Alto,"15,57","46,99",2006-07-13,Off
1394,Contoso detrás de Centrex X15 Gris,Contoso detrás de Centrex X15 Gris,29,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0501079,11,Gris,"2,2",kilogramos,1,centímetros,1,Alto,"16,56","49,99",2004-09-16,Off
1395,Contoso Teléfono con memoria para 13 números (210) M301 Gris,Contoso Teléfono con memoria para 13 números (210) M301 Gris,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501080,11,Gris,"2,1",kilogramos,1,centímetros,1,Alto,"7,81","16,99",2006-08-02,Off
1396,Contoso Sistema telefónico inalámbrico ampliable M008 Gris,Contoso Sistema telefónico inalámbrico ampliable M008 Gris,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501081,11,Gris,5,kilogramos,1,centímetros,1,Alto,"10,57","22,99",2005-11-13,Off
1397,Contoso Auricular accesorio de sistema telefónico con cargador M308 Gris,Contoso Auricular accesorio de sistema telefónico con cargador M308 Gris,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501082,11,Gris,"2,7",kilogramos,1,centímetros,1,Alto,"12,41","26,99",2007-11-15,Off
1398,Contoso Teléfono inalámbrico con cable de 2 líneas M202 Gris,Contoso Teléfono inalámbrico con cable de 2 líneas M202 Gris,29,"Contoso, Ltd",Contoso,2,Normal,2,Product0501083,11,Gris,"1,5",kilogramos,1,centímetros,1,Alto,"13,33","28,99",2005-06-16,Off
1399,Contoso Teléfono inalámbrico con cable de 4 líneas M203 Gris,Contoso Teléfono inalámbrico con cable de 4 líneas M203 Gris,29,"Contoso, Ltd",Contoso,2,Normal,2,Product0501084,11,Gris,8,kilogramos,1,centímetros,1,Alto,"15,17","32,99",2009-04-11,Off
1400,Contoso Sistema telefónico inalámbrico ampliable de 3 auriculares M204 Gris,Contoso Sistema telefónico inalámbrico ampliable de 3 auriculares M204 Gris,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501085,11,Gris,"2,9",kilogramos,1,centímetros,1,Alto,"16,55","35,99",2006-07-03,Off
1401,Contoso Sistema telefónico inalámbrico ampliable de 2 auriculares M205 Gris,Contoso Sistema telefónico inalámbrico ampliable de 2 auriculares M205 Gris,29,"Contoso, Ltd",Contoso,2,Normal,3,Product0501086,11,Gris,"5,5",kilogramos,1,centímetros,1,Alto,"18,48","40,19",2008-09-30,Off
1402,Contoso Sistema telefónico inalámbrico ampliable de 4 auriculares M206 Gris,Contoso Sistema telefónico inalámbrico ampliable de 4 auriculares M206 Gris,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501087,11,Gris,6,kilogramos,1,centímetros,1,Alto,"20,15","43,81",2005-04-16,Off
1403,Contoso Sistema telefónico inalámbrico ampliable de 1 auricular M207 Gris,Contoso Sistema telefónico inalámbrico ampliable de 1 auricular M207 Gris,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501088,11,Gris,"1,5",kilogramos,1,centímetros,1,Alto,"21,82","47,44",2008-02-05,Off
1404,Contoso Teléfono inalámbrico digital con auricular ampliable M900 Gris,Contoso Teléfono inalámbrico digital con auricular ampliable M900 Gris,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501089,11,Gris,"1,6",kilogramos,1,centímetros,1,Alto,"15,17","32,99",2009-01-03,Off
1405,Contoso Manos libres de 2 líneas M109 Gris,Contoso Manos libres de 2 líneas M109 Gris,29,"Contoso, Ltd",Contoso,2,Normal,1,Product0501090,11,Gris,"1,7",kilogramos,1,centímetros,1,Alto,"16,55","35,99",2005-07-30,Off
1406,Contoso Teléfono de una línea con memoria de marcado E88 Gris,Contoso Teléfono de una línea con memoria de marcado E88 Gris,29,"Contoso, Ltd",Contoso,1,Economía,4,Product0501091,11,Gris,"2,2",kilogramos,1,centímetros,1,Alto,"7,23","14,19",2006-05-16,Off
1407,Contoso Teléfono de 2 líneas con memoria de marcado E90 Gris,Contoso Teléfono de 2 líneas con memoria de marcado E90 Gris,29,"Contoso, Ltd",Contoso,1,Economía,4,Product0501092,11,Gris,"2,7",kilogramos,1,centímetros,1,Alto,"8,16","16,00",2008-11-02,Off
1408,"The Phone Company Teléfono de pantalla táctil 1600 TFT-2.2"" L200 Negro","The Phone Company Teléfono de pantalla táctil 1600 TFT-2.2"" L200 Negro",31,The Phone Company,The Phone Company,3,Deluxe,1,Product0503001,2,Negro,2,kilogramos,1,centímetros,1,Alto,"175,27","529,00",2008-07-03,Activad
1409,"The Phone Company Teléfono de pantalla táctil 1600 TFT-1.4"" L250 Negro","The Phone Company Teléfono de pantalla táctil 1600 TFT-1.4"" L250 Negro",31,The Phone Company,The Phone Company,3,Deluxe,1,Product0503002,2,Negro,6,gramos,1,centímetros,1,Alto,"195,15","589,00",2007-06-04,Activad
1410,"The Phone Company Teléfonos de pantalla táctil 26 2.2"" M200 Negro","The Phone Company Teléfonos de pantalla táctil 26 2.2"" M200 Negro",31,The Phone Company,The Phone Company,2,Normal,2,Product0503003,2,Negro,3,gramos,1,centímetros,1,Alto,"105,77","230,00",2006-07-05,Activad
1411,"The Phone Company Teléfonos de pantalla táctil 26 1.4"" M250 Negro","The Phone Company Teléfonos de pantalla táctil 26 1.4"" M250 Negro",31,The Phone Company,The Phone Company,2,Normal,1,Product0503004,2,Negro,3,gramos,1,centímetros,1,Alto,"123,24","268,00",2006-07-06,Activad
